=== RuntimeLogger 디버그 세션 ===
=== 세션 시작: 2026-08-05 02:28:19 ===
[02:29:09.256] [INFO] [Skill/UnitCombatUseCase] ApplyGlobal(HoT) | role=Server, team=Blue, targets=10, healPerTarget=200HP, dur=5.00, raiseNet=True
[02:30:05.676] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=12, statusMul=0.50, effectiveMul=0.50
[02:30:05.677] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=56, statusMul=0.50, effectiveMul=0.50
[02:30:05.677] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=36, statusMul=0.50, effectiveMul=0.50
[02:30:05.677] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=74, statusMul=0.50, effectiveMul=0.50
[02:30:07.681] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=54, statusMul=0.50, effectiveMul=0.50
[02:30:08.214] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=86
[02:30:08.214] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=81
[02:30:08.214] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=87
[02:30:08.214] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=69
[02:30:08.215] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=39
[02:30:08.215] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=56
[02:30:08.215] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=74
[02:30:08.215] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=30
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=60
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=66
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=62
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=78
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=68
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=63
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=21
[02:30:08.216] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=18
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=75
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=42
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=12
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=45
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=48
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=72
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=7
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=38
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=54
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=80
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=36
[02:30:08.217] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=84
[02:30:08.219] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=90
[02:30:23.304] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=90, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.304] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=84, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.304] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=36, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.304] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=105, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.306] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=80, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.306] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=54, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.306] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=111, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.307] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=7, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.307] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=72, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.308] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=48, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.308] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=92, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.308] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=102, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.309] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=12, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.309] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=42, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.310] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=98, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.310] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=18, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.310] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=104, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.310] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=114, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.311] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=68, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.311] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=78, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.311] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=62, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.312] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=66, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.312] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=60, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.312] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=30, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.313] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=110, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.314] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=69, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.314] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=108, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.314] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=81, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.314] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=86, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.315] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=93, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.315] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=99, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.316] [INFO] [Skill/StatusEffectSystem] Apply | role=Server, unit=96, kind=Freeze, mag=0, dur=3.00, team=Red
[02:30:23.316] [INFO] [Skill/UnitCombatUseCase] ApplyGlobal | role=Server, team=Red, kind=Freeze, targets=32, mag=0, dur=3.00, raiseNet=True
[02:30:23.317] [INFO] [Skill/NetworkSkillController] StatusAppliedClientRpc 송신 | role=Server, team=Red, kind=Freeze, mag=0, dur=3.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=86, statusMul=0.00, effectiveMul=0.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=114, statusMul=0.00, effectiveMul=0.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=110, statusMul=0.00, effectiveMul=0.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=108, statusMul=0.00, effectiveMul=0.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=81, statusMul=0.00, effectiveMul=0.00
[02:30:23.318] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=104, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=102, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=98, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=96, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=90, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=84, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=78, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=68, statusMul=0.00, effectiveMul=0.00
[02:30:23.319] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=66, statusMul=0.00, effectiveMul=0.00
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=90
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=84
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=36
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=105
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=80
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=54
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=111
[02:30:23.329] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=7
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=72
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=48
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=92
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=102
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=12
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=42
[02:30:23.330] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=98
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=18
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=104
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=114
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=68
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=78
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=62
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=66
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=60
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=30
[02:30:23.331] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=110
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=69
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=108
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=81
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=86
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=93
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=99
[02:30:23.333] [INFO] [Skill/UnitCombatUseCase] CanAttack=false(빙결/기절로 공격 봉쇄) | role=Server, unit=96
[02:30:23.759] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=48, statusMul=0.00, effectiveMul=0.00
[02:30:23.761] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=7, statusMul=0.00, effectiveMul=0.00
[02:30:23.761] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=42, statusMul=0.00, effectiveMul=0.00
[02:30:23.761] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=72, statusMul=0.00, effectiveMul=0.00
[02:30:23.925] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=69, statusMul=0.00, effectiveMul=0.00
[02:30:24.763] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=30, statusMul=0.00, effectiveMul=0.00
[02:30:24.763] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=12, statusMul=0.00, effectiveMul=0.00
[02:30:24.763] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=36, statusMul=0.00, effectiveMul=0.00
[02:30:24.763] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=60, statusMul=0.00, effectiveMul=0.00
[02:30:24.929] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=62, statusMul=0.00, effectiveMul=0.00
[02:30:25.764] [INFO] [Skill/UnitCombatUseCase] MoveSpeedMul(0=빙결/0<m<1=둔화) | role=Server, unit=18, statusMul=0.00, effectiveMul=0.00
[02:30:26.308] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=96
[02:30:26.308] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=99
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=93
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=86
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=81
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=108
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=69
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=110
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=30
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=60
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=66
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=62
[02:30:26.309] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=78
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=68
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=114
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=104
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=18
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=98
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=42
[02:30:26.311] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=12
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=102
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=92
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=48
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=72
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=7
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=111
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=54
[02:30:26.312] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=80
[02:30:26.313] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=105
[02:30:26.313] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=36
[02:30:26.313] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=84
[02:30:26.313] [INFO] [Skill/StatusEffectSystem] Expire(모든 상태 만료) | role=Server, unit=90
